0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
-3	1	-2	8	2	0	-1	2
-1	1	0	-1	-3	3	0	1
1	1	2	0	-2	-2	0	-2
-2	-5	-2	0	10	1	-1	-1
0	-2	-1	1	-2	-2	-2	0
0	1	1	-5	-4	-2	-2	2
-6	-4	-4	1	-5	1	0	-3
0	-4	-4	-11	-14	-3	-1	-2
0	-2	2	2	6	-2	0	-1
1	3	5	5	5	2	1	0
0	0	3	-4	-10	-1	-2	-1
-1	1	0	-1	0	0	0	0
-1	0	-2	0	-3	0	-1	-1
-3	-7	-3	4	18	-1	-2	-2
-1	-2	-6	-6	15	-2	-1	0
2	1	-3	0	-14	-2	1	0
0	-1	-1	-4	-2	-2	0	0
1	5	5	-17	-36	-2	0	1
-1	1	0	5	-4	-1	-1	-2
-1	0	-5	-10	7	2	-1	1
0	-3	2	4	7	-1	-1	-2
-2	-3	-7	0	18	-2	0	-1
-1	-5	-5	7	15	-2	-3	-1
-1	-1	2	1	3	0	0	0
0	-1	3	6	10	1	0	-1
1	0	-1	6	9	0	-2	-3
-1	-1	-1	1	1	-2	-1	-1
1	-3	-3	1	1	-4	-1	-2
0	-3	0	-13	-20	-1	1	-1
0	3	-2	3	5	1	0	-2
-1	-1	0	0	3	-1	-1	-1
-3	-3	-4	-12	-25	-2	-3	0
0	-1	2	1	0	-1	-2	0
0	0	2	2	2	1	-1	1
1	2	0	-3	-14	-3	-2	-1
-1	-1	-1	1	2	-4	-2	0
0	-7	-3	-4	1	-1	-1	-1
-3	-2	-1	2	11	0	0	0
-2	-4	-2	-1	-1	-2	-3	-1
0	1	-2	-1	3	1	-1	0
-4	0	-4	2	3	0	0	-4
1	0	1	-4	-16	-2	-1	1
-2	1	0	-5	-15	1	-2	-1
3	1	2	0	-3	1	0	-1
-1	0	-1	2	8	1	1	-2
-1	3	2	1	-1	1	-2	-1
-1	-3	0	0	5	-2	-1	-2
-2	0	-2	-1	-6	-2	0	-1
0	1	0	1	3	-2	0	0
-3	0	-1	1	0	-3	0	-2
-1	0	-2	-1	-1	-1	-2	0
-1	-4	-1	0	-5	-2	1	-2
-1	-1	2	3	2	0	-1	0
-1	-1	-7	-11	-21	-1	-2	0
1	0	1	3	13	0	-2	-2
-1	-1	-1	-2	2	0	0	-2
-22	-12	-1	2	1	-1	0	-3
-1	-1	-5	-7	-5	-5	-4	-1
-1	-3	-5	-2	5	-2	-3	0
2	6	2	0	0	1	1	0
1	0	1	0	-11	1	-1	2
-1	-1	-5	0	17	-2	-1	0
-2	2	-2	-1	-2	-2	-1	-1
-1	-1	-3	-4	-14	-4	0	-1
0	1	3	-5	-11	-3	0	0
-1	-2	1	0	0	-2	-1	-1
-1	2	-4	-1	4	-2	-1	-1
-2	-6	-6	-9	-19	-1	-1	-2
2	0	1	2	-1	1	0	-2
0	-1	2	-3	-7	2	-1	1
-2	4	2	6	14	-1	-1	-1
-1	0	0	0	-9	0	0	-2
1	-1	-2	-1	-7	-1	0	-2
-1	0	2	-4	-17	1	0	0
-1	0	2	-2	1	0	-3	1
-2	1	-3	-2	-4	-1	1	1
2	0	0	0	-8	-2	-1	-2
0	-3	0	3	7	1	-2	-1
-2	-3	-1	-1	-4	-1	0	0
0	-1	-2	0	0	-1	0	-1
-1	3	-2	-10	-5	-2	-2	0
-2	-3	-3	1	4	-4	-3	-1
-3	-5	-4	-4	3	-10	-2	-3
-2	-3	-2	-1	2	4	1	0
-2	-3	-2	8	32	-3	0	-1
-4	-3	-2	0	-3	-1	-1	-3
0	0	1	-1	-2	-2	-1	0
-1	-1	-5	-2	-6	-3	-1	-1
0	0	0	-2	4	0	-2	0
-2	-4	-3	-6	-3	-3	-1	1
-2	1	-1	-5	-4	1	-1	-1
0	-1	-3	-3	-7	-5	-2	-3
-1	-1	-1	2	8	-10	1	-3
-1	0	0	-3	-3	4	2	2
-1	4	1	-3	-3	0	-2	0
-2	0	-3	-3	-2	-6	-2	0
-2	0	-1	2	15	2	-1	-1
-2	-1	-2	-3	-1	4	0	1
-2	3	1	-2	-5	3	2	-3
0	-3	3	1	-2	2	0	-1
-2	-11	-8	-7	-14	-3	-2	1
-2	-3	1	0	2	0	0	-1
1	2	-2	3	-9	-3	-2	0
0	-1	-3	6	27	-1	0	-2
-3	-1	-1	13	21	0	-2	-3
-3	-1	-4	0	1	-6	1	-2
-3	-1	-1	-3	-10	2	1	0
0	-3	1	-1	-4	1	-1	-2
-2	-2	-4	3	8	0	0	-1
-2	-3	-3	1	8	-1	-1	0
0	-5	-3	-1	13	0	-2	-2
0	-1	-1	7	9	-3	-1	-2
1	1	-1	4	4	0	0	1
-1	0	-2	-6	-6	-2	-2	0
-3	-1	-2	4	8	0	-2	0
0	-2	-3	-5	-1	-3	-1	-1
-1	2	-3	3	5	1	-1	-2
-3	-1	-1	8	12	-1	-2	-4
-3	-3	-1	1	-5	-1	0	0
-1	-2	2	0	2	-2	-1	-1
-1	-3	-5	3	4	-3	0	1
0	-1	0	-1	-1	-1	-1	-2
0	-2	-3	0	-3	-1	-1	-2
-2	-4	-6	-6	-6	0	0	-1
-1	-1	1	6	14	1	0	0
-2	-5	-4	-11	-16	-5	-4	-2
-2	0	-3	5	6	0	0	0
-2	-2	-2	-1	-5	-2	-2	-1
1	0	0	4	5	-2	-1	-3
-2	-3	-2	-2	0	-2	-1	-1
0	0	2	2	2	-3	-1	1
0	-1	2	-7	-24	-3	1	0
0	-2	-8	-2	1	1	-2	0
0	1	2	1	-1	1	0	-1
0	1	1	-1	2	-3	-3	-1
0	-1	-3	-9	-12	-4	-2	1
-1	-1	1	-2	-9	-3	1	1
0	-3	-1	-3	-1	-1	-1	-1
-1	2	1	-2	-3	1	-2	-1
-3	-2	-3	-2	-7	0	-1	-3
1	0	-3	-2	-10	-2	0	0
0	2	1	0	1	0	-2	-1
-2	0	-1	5	8	-1	-1	-2
-1	-1	-2	-3	-7	-1	0	-1
0	1	0	-1	-2	0	0	0
-1	0	0	0	18	-2	-1	-1
-2	-1	-3	0	1	1	0	-2
2	-1	2	0	-12	1	0	-2
-1	0	-1	-2	-5	-2	-2	-1
-2	2	2	0	2	-4	-2	-1
-1	1	0	7	11	0	-1	0
0	-1	1	1	-3	1	0	1
-1	-1	-1	0	6	-3	0	-2
-1	0	0	-2	-6	-2	-1	-1
0	-1	-1	3	5	0	0	-2
0	-3	2	1	1	-1	0	-1
0	-3	-3	-4	-6	-1	-1	-2
-1	0	0	-5	4	0	-2	-2
0	-1	0	12	12	-1	-2	-1
-1	-2	-1	2	-1	0	-2	0
-3	-3	-3	2	6	0	0	-3
-1	-5	-4	2	9	-1	1	-2
0	0	-2	-1	-1	-2	0	-2
-3	2	-2	-2	-7	-1	-4	-2
0	-1	-2	0	6	-3	0	0
-1	-1	-7	-2	-2	-1	-1	-2
-2	0	-2	-2	-4	-2	-1	1
-1	0	2	-3	-8	0	-1	-1
1	0	1	5	-3	0	2	-3
-1	0	3	4	11	-2	0	0
0	0	0	-5	1	0	-1	-1
-3	5	-4	-2	-2	-4	-1	-1
-1	-2	-1	4	2	0	0	-2
-4	-3	-5	0	18	0	-3	0
-2	-2	-1	1	7	-2	0	-2
0	-1	0	4	3	-2	-2	-1
1	0	1	-7	-26	-3	0	1
-2	0	0	0	1	-1	-3	-1
-1	-3	-3	3	-4	-1	2	0
-1	3	-3	-6	-7	-1	-1	0
0	0	1	-2	-4	-2	-2	-4
0	0	-4	5	21	-1	0	0
1	-1	-3	-3	-13	0	-1	0
-3	-3	-5	-3	-3	-1	-1	-1
-1	-2	-1	5	7	1	0	0
-1	-2	1	5	9	-1	-1	-1
-2	-3	-2	0	-1	-3	-2	-2
-1	1	-1	1	-3	0	-1	1
-2	-3	-5	-1	2	-1	-1	-2
1	-6	0	-1	5	-1	-3	-3
-1	2	4	3	5	-1	0	1
-2	-1	-6	-2	5	-2	1	-2
1	2	4	-6	-26	0	-1	1
-1	-1	-1	0	-5	0	0	-1
-4	-3	-5	-5	-1	0	-2	-1
-2	-1	-4	4	6	-1	-2	-3
-1	2	1	-2	-14	-2	1	-1
-1	-1	-2	-1	1	0	-1	1
1	-1	1	-5	-14	-2	-1	0
0	-1	1	6	5	0	-2	-3
-1	2	0	0	0	0	0	-1
-2	-3	-2	-3	1	-2	-2	-1
-1	-1	-1	-4	-8	0	-1	-2
0	1	1	0	-2	-3	0	-2
0	0	-2	-4	-4	-1	-1	-2
