37	-17	-54	-2	4	-15	4	76
-36	11	22	-14	3	5	17	-62
23	5	-3	14	14	0	82	51
-112	-59	16	36	-8	3	-95	-128
-18	-24	-10	39	-3	-5	-12	-2
-7	16	33	-16	3	4	-17	-18
-11	-21	-19	9	-7	0	-31	-88
-6	26	-5	-100	-34	7	29	-5
-7	-13	-21	-6	-30	-7	6	9
6	33	-7	2	-10	-4	86	11
21	1	-54	62	38	-1	-1	25
-64	-43	-14	-88	-19	1	-59	-64
-24	10	-12	36	27	3	-19	-63
-7	-52	-117	-70	-39	0	-28	20
24	6	60	73	-30	-7	-26	6
28	-28	7	41	34	-2	6	27
-34	-8	28	-54	-6	8	-15	-5
-111	-1	-29	28	-17	-2	-88	-1
10	-4	-18	101	-4	-7	24	6
66	24	127	36	-4	2	67	59
-64	-54	17	-61	-61	-5	-57	-107
-43	-6	-65	-34	-2	4	-21	-44
18	31	63	-28	-7	5	5	-33
-6	3	-10	42	47	-2	30	-38
-2	6	28	35	-21	-6	-3	16
-100	-10	-27	7	-12	2	-23	-58
-23	-62	-50	-35	-11	0	-54	-45
-3	-25	-61	-2	-19	0	-47	-10
78	1	-50	-13	-11	-7	-69	12
-5	-34	-101	-103	-60	-4	-34	-77
7	-10	15	9	104	-7	65	-2
-45	-30	-31	-20	-7	6	-57	-76
23	-23	6	-75	-82	-12	-44	7
-32	2	0	27	-3	2	-9	-76
3	-43	16	11	-1	1	-18	-91
-28	7	1	-32	-29	3	-16	8
-74	-32	-36	7	-12	-6	-8	60
-120	-21	22	-49	-29	-6	-20	-21
0	-45	-81	-12	15	3	-20	-32
44	37	21	-10	-35	-10	57	121
-62	-5	13	52	35	5	-30	90
-3	24	111	50	-21	5	0	-57
57	34	26	17	14	-3	-59	-14
12	-9	106	76	14	-4	-3	-2
-65	-52	37	53	-20	5	-12	-42
28	-37	-39	64	-13	13	58	-96
-38	-10	29	71	29	-6	45	28
-27	-2	11	-83	-12	7	-34	-7
90	46	40	42	15	6	99	-51
-27	-18	-60	-15	-1	-16	18	44
-51	38	127	-73	-85	19	-23	-59
-4	-30	-49	7	-11	6	-67	11
-96	-62	33	45	-9	-8	-28	1
27	6	-15	44	-8	-11	13	59
-26	-34	-4	-28	-24	6	22	22
-24	-9	-4	-15	7	-7	4	7
-6	37	106	-72	19	13	-33	-47
17	29	-4	35	6	-20	43	11
-25	-2	-71	-57	16	4	5	-5
-25	10	127	-120	-64	11	-18	-34
-46	2	3	24	19	2	-30	-61
-18	-35	-56	82	-4	-4	-62	8
5	0	1	41	-7	2	-36	35
-81	12	18	-100	-28	8	-23	-85
-36	-34	-88	-41	-18	-3	-5	7
1	19	1	-6	-45	3	25	-45
-35	10	-13	106	68	-5	12	-5
24	-9	-33	-15	18	-4	6	31
40	55	30	-1	-18	-25	92	77
-12	0	-23	74	65	-3	19	16
-15	9	54	-21	4	11	4	4
-41	-24	-17	-36	-39	-4	-41	-42
-8	-3	20	-24	11	11	-6	12
17	19	64	-120	-128	3	-7	51
-15	8	-5	-28	-34	0	-37	-76
-1	28	47	-26	11	-9	14	11
12	3	9	-23	-30	-17	3	12
-19	-20	-23	-21	26	1	-19	35
-59	-18	6	-14	-47	-1	-68	-56
76	-31	-37	5	9	-12	-42	-69
-78	9	-26	-25	-128	8	18	-51
18	73	-14	-28	-24	-16	3	14
-22	48	2	2	63	-4	3	-16
9	-5	12	-6	-4	4	-4	-9
-12	0	2	2	3	-3	2	-4
9	-11	14	-18	-32	-5	5	-4
9	-5	23	6	-5	0	-2	-5
-12	-15	-2	-8	-8	6	-2	-2
-1	2	13	0	-16	-2	1	1
4	4	-7	1	-4	-5	-1	-3
-2	-7	-5	-4	0	0	-3	0
0	-1	-9	-3	-6	-4	-1	-2
-14	7	3	-2	-2	-6	0	-4
8	1	-5	-3	1	8	-1	-1
-4	1	3	0	-1	1	0	0
3	2	4	1	-3	0	0	0
5	-2	0	-1	0	-1	-1	-2
0	-1	-9	-3	-7	1	-1	0
6	18	-8	-2	0	-5	0	-1
-1	5	1	1	0	11	0	0
-1	-3	12	-1	-3	8	3	3
1	-7	-11	-3	-1	-1	0	1
-1	-2	11	0	-2	-6	0	0
4	2	1	-1	-1	-14	-1	1
-1	5	4	-1	-1	-3	-2	1
4	-3	7	-1	-2	-5	-2	2
5	5	18	2	-1	1	1	1
2	14	6	0	-2	0	-1	0
-2	1	-11	-4	-2	-8	-3	1
