-3	12	6	-2	6	-43	-9	10
11	10	0	-5	16	-9	-1	8
3	6	1	8	5	5	-12	-1
3	-1	0	-2	3	1	-4	2
1	-2	1	3	18	2	1	3
-3	-3	0	-1	11	-11	-6	5
-2	-6	-21	-4	0	2	-2	1
1	-1	4	0	-4	-30	-2	-2
5	-9	4	1	4	52	-2	2
7	-4	2	2	0	-2	-2	-1
7	2	-1	0	-1	0	-1	-1
0	-1	-1	2	1	1	0	-1
-1	9	-11	-4	-1	0	-2	-1
5	3	1	-3	-1	1	-2	-1
0	-1	1	-3	-1	1	-1	1
-2	-5	-1	-2	-2	2	-3	-1
-6	1	-1	-2	-2	-2	-2	0
3	-2	3	1	0	-3	-1	0
-1	1	4	-1	0	-3	0	-3
2	15	3	1	-1	-2	-2	-1
4	-3	0	1	-1	0	1	2
-2	-15	2	-2	-1	1	0	-1
-2	-2	-8	0	1	0	1	-3
3	6	1	0	0	-2	6	1
7	3	-5	-4	0	-1	-5	6
-8	-7	0	0	7	-6	-17	-7
-5	-7	-3	1	-5	2	-7	-2
6	9	9	1	-3	-9	13	9
-24	-7	9	-32	-25	-3	-47	-37
-16	-9	-6	-35	-12	-26	-43	-12
-8	0	10	43	-6	36	-5	-20
-1	1	3	-18	-3	3	-14	1
-15	-11	-4	-82	-9	64	36	-4
-4	-4	-26	27	26	-14	-23	-57
-15	-4	6	-19	-3	-13	-13	-27
29	1	-1	-37	-27	3	32	84
-12	-2	5	-127	-25	0	-35	-39
-63	-35	-9	48	7	-1	-9	-120
-27	-3	-3	-31	-14	-13	-1	-27
7	6	-5	-37	-4	1	1	1
-3	2	28	37	7	7	67	-19
-2	-8	5	-31	-10	-5	-16	-10
2	-7	4	-15	-5	2	-20	14
21	23	15	10	6	0	-32	-10
-2	-7	-9	-8	-3	-2	-19	7
-40	-3	-2	15	12	-9	97	35
3	-3	-5	-10	-19	-7	-21	-17
-39	-17	1	-8	10	20	-17	-9
94	31	-5	-9	-100	4	-17	-3
-2	-3	1	-1	7	13	0	8
-2	1	-9	0	-30	8	-9	-8
-25	-8	4	5	18	1	-8	-3
9	-8	-1	-5	11	1	-3	-5
-4	-6	2	0	-7	1	-2	-2
-1	-5	4	-2	-2	-1	-3	-1
-4	-4	2	7	10	-3	-3	-2
-1	-2	-6	2	17	-1	0	-1
4	-2	-4	-2	10	-3	0	-3
-2	0	1	5	-2	-5	-3	-3
-7	-1	1	1	-7	-4	0	-1
8	-1	-1	0	-11	1	-1	-3
3	-4	-8	-5	-16	-1	-1	-1
-1	-4	4	0	2	-2	0	-1
-3	-6	-3	-4	-12	-2	-1	-2
3	-6	-3	0	-5	0	-1	0
-12	-4	3	-1	-20	2	-1	-2
1	6	2	-3	-6	1	-2	2
1	-5	-6	-5	-3	-3	-2	-1
-2	-1	-8	-2	-9	-1	1	1
